friend_tagg_count,pid,comment_count,like_count,post_type,fid,created_time,message,share_count
0,245293232158826_1496149403739863,0,0,photo,245293232158826,2017-06-01T12:00:00+0000,"來來來！LG Stylus 3 新色上市囉！獻上深邃銀、璀璨金、玫瑰金三色，銀色顯出你的低調沉穩，金色顯出你的高貴奢華，玫瑰金則是萬人迷新色代表，好了，不囉嗦，你要選哪一支？
#LGStylus3
#選擇障礙的時刻又來惹
#小編來當叫賣哥",0
0,199415843446987_1430385530350006,6,579,album,199415843446987,2017-06-21T09:00:00+0000,"【JAL經濟艙座椅再度獲選為世界第一！】

大家好，我是擔任機內修護的篠原（前排右）。
2017年SKYTRAX在巴黎航空展所舉辦的「World Airline Awards」頒獎典禮中，JAL繼2015年後再度榮獲全球航空公司經濟艙座椅最佳評價，獲頒「航空公司最佳經濟艙座椅」獎項。

在大多數JAL波音767、777、787機隊已經開始裝載的路線中非常活躍「Sky Wider」座椅，甚至部分已進化到第二代「Sky WiderⅡ」座椅，至今我仍然還記得當初導入至機內時和它的第一次接觸。

對於我們修護部門來說，導入一個新的座椅，必須在飛機正式上線運航開始前，確認座椅備品的更換以及調整等方法。當我初次接觸這個座椅的時候，首先想到的是「座椅的間隔好寬喔！」。尤其平常就在修護飛機座椅的我們看來，差異顯而易見。心中強烈的感覺到「JAL的經濟艙真的變了！一定要讓旅客坐坐這更寬敞舒適的座椅」。

只是，不管多舒適的座椅，如果不易維護或是常常壞掉就沒有意義了。從整備士專業的角度來說，Sky Wider座椅不僅故障少，在維護上也很簡單，是非常好的機內座椅。

今後我們也將致力於研發讓每一個旅客都想乘坐的舒適寬敞座椅，把最安全最舒適的飛行體驗帶給大家。非常推薦各位獲選為全球最佳的JAL經濟艙座椅！",14
0,427298164109099_703950206443892,57,239,photo,427298164109099,2017-03-06T02:11:05+0000,"沒想到上次「樂不可支」這麼容易被猜到，
只好再提高難度了，
老規矩！猜一句成語。

#可口可樂 #高手在民間",10
0,287709864938481_396660830710050,3,146,photo,287709864938481,2017-03-29T10:35:00+0000,"【副駕駛座~不能亂坐！】

老是坐慣副駕駛座？
但你知道這個位置可重可輕嗎？
其實依照國際禮儀來說，要先看開車的人是誰
如果是主人的話，副駕就是最重要的人~
但駕駛是司機的話，副駕駛座就是位階最小的人
米寶提醒大家上車前，先想一下該坐哪邊？
可別亂搶坐副駕駛座唷~

#米其林關心你也關心你的愛車 #我的副駕只專屬於你",26
0,130927920446709_632366480302848,0,118,photo,130927920446709,2017-05-05T03:56:44+0000,Dilmah帝瑪的英式早餐茶是產於斯里蘭卡的頂普拉(Dimbula)茶區，也是英國人自1850年起把茶樹引進錫蘭後最早成名的茶。,1
0,210121695693833_1420369174669073,0,27,event,210121695693833,2017-05-13T03:50:00+0000,"🌺媽媽~我們一起微笑吧🌺 1...2...3...嘻~~
母親節除了吃大餐，一定要留下永恆的紀念！
快到中國信託文薈館拍📸創意親子照📸，就有機會獲得限量速克達造型USB🛵🛵
#免費的唷~把拔馬麻快帶小王子小公主一起來
#文薈館鎮館之寶小童版速克達一定要來騎騎看",0
2,522623651112699_1482495831792138,4,116,share,522623651112699,2017-04-19T09:38:55+0000,"飲【生】茶、品【生】活，全家生茶抽獎活動開始!

KIRIN生茶將綠茶的生命力 ”全面引出 ”

獨特微粉碎茶葉技術，完整萃取綠茶精華，
Green Bottle 的設計兼具現代感與日式優雅，
展現高質感的品茶氛圍。
從今天開始「飲生茶，品生活」吧 ! 

即日起至6/6，於全家便利商店購買KIRIN生茶，並登錄瓶身貼紙序號，就有機會獲得Rimowa 行李箱、Dyson 吹風機、電扇等好禮!",3
0,121431141207349_1695961497087631,1,33,photo,121431141207349,2017-03-24T03:00:00+0000,"快來嗶悠遊享折扣囉🤗
手持悠遊卡/悠遊聯名卡至門市消費滿$300
週一至周五👉現折$10
周六至周日👉送20點uupon點數
🍎3/28、3/29還加送紐西蘭加拉蘋果1顆!!
🍿4/11、4/12還加送乖乖1包!!

天天來頂好，天天好康樂悠遊~~",1
1,116597425020412_1670906636256142,14,1487,photo,116597425020412,2017-05-09T10:00:00+0000,"「Columbia Montrail有多強？聽聽最強跑者建議吧！」
世界頂尖野跑賽事UTMB2016年全台唯一完賽跑者盧明珠，指定使用：
「#抓地力」多地形貼合大底，提供強力動能反饋
「#緩衝性」下坡力道緩衝承軸，避免承受過度傷害
「#避震度」舒適性指標的避震能力，更是長跑關鍵
Columbia Montrail 支持野跑與登山者的天生野心。",16
6917,151713051567596_1483033931768828,2411,7302,video_inline,151713051567596,2017-04-24T08:00:00+0000,"【用擁抱💞打造而成的尿布 ！？】

擁抱裡，寶寶感受著你懷中的愛，
你看著他熟睡的小臉，承諾要給他最舒服的一切… 
你知道寶寶的第一個擁抱來自於你，但寶寶👶的第二個擁抱能交給誰來舒適呵護？

好奇相信擁抱💞的力量，要讓寶寶穿著尿布也像被你抱著一樣安心， 所以好奇用3大秘密，將舒服放進每片尿布中， 看影片、找答案，一起發現擁抱的秘密！
即日期至5/15完成以下步驟，即可抽✨紫好奇白金級正貨🎁乙箱 （共25名） 
1. 將此篇影片po文公開分享到個人塗鴉牆 
2. Tag 3位媽咪好友並回答正確答案（哪3個舒服秘密？） 

😍好康加碼! 加入好奇寶寶俱樂部、免費送NB or S試用包! 
網址 https://goo.gl/bhmiGO 讓寶寶體驗頂級乾爽！

👉 活動將於5/25公布得獎者名單於好奇Huggies官方粉絲團，恕不另行通知
👉 好奇保留決定取消、終止、修改或暫停本活動之權利。讓寶寶體驗頂級乾爽！",2137
0,224451981016415_1219555834839353,0,0,photo,224451981016415,2017-06-01T11:46:25+0000,"感謝各位粉絲支持 #MercedesBenzPopUpTaipei 品牌概念館，現正緊鑼密鼓準備下一階段驚喜，六月中將以全新面貌跟大家見面，敬請期待！
#MercedesBenzPopUpTaipei",0
0,1398100367093685_1936065569963826,3,725,photo,1398100367093685,2017-06-16T05:30:00+0000,帶上一抹寧靜湛藍，遠離塵囂» 瀏覽Rogue 系列手袋 http://bit.ly/2s8ZndM #GoRogue,6
0,156711121097246_1007649099336773,0,22,animated_image_share,156711121097246,2017-03-03T14:35:16+0000,"別讓壞口氣變成人際關係殺手!! 
KO壞口氣，就交給新上市 #高露潔全效口氣健康專家 
創新配方含 #口氣抑制科技，有效對抗壞口氣根源-厭氧菌 
立即中和異味，長效清新24小時* 
更多詳細產品資訊，請點進連結>https://goo.gl/gH2G1J

周末就來賣場，現場體驗高露潔全效的產品魅力! 

高露潔全效「提升口氣自信 KO壞口氣」 活動資訊：
03/04 PM 1:00-7:00   家樂福新店店 (新北市新店區中興路三段1號) 
03/05 PM 1:00-7:00   家樂福新店店 (新北市新店區中興路三段1號) 
03/11 PM 1:00-7:00   家樂福彰化店 (彰化縣彰化市金馬路二段321號)      
03/12 PM 1:00-7:00   家樂福鼎山店 (高雄市三民區大順二路849號)  
03/25 PM 1:00-7:00  愛買南雅店 (新北市板橋區貴興路101號) 
03/26 PM 1:00-7:00  愛買南雅店 (新北市板橋區貴興路101號) 
04/01 PM 1:00-7:00  愛買桃園店 (桃園市桃園區中山路939號) 
04/02 PM 1:00-7:00  愛買桃園店 (桃園市桃園區中山路939號) 

*一天刷牙兩次 配合正確刷牙習慣",4
0,333338480975_10154456018675976,0,454,photo,333338480975,2017-04-30T09:30:00+0000,"◤【創意公仔攝影】優選作品分享◢
翻騰上升的雲海、耀眼如芒的日出
小小的身影看似孱弱，但迎著前方之光
小人物也能更加強壯，腳前道路也能充滿希望
　
【拍攝幕後故事】
第一次上石門山拍日出，卻剛好巧遇大片雲海的景色，立刻把這個充滿希望的難得畫面拍下來。
　
感謝粉絲 < WINNIE YU > 精彩照片
Canon EOS 70D
光圈F16，感光度 ISO100，快門1/400秒 
　
#CanonTaiwan #優選作品 #創意公仔攝影 #微距攝影 #模型 #公仔 #光芒 #雲海 #gashapon #creative #photo #photography",4
0,121641016343_10154505155641344,1,61,video_inline,121641016343,2017-04-13T04:00:31+0000,"聽說...有個小小的、金金的祕寶✨，能啟動逆轉時光的魔法？

原來是 #超進化黃金導航膠囊  你試過了沒？ 
母親節優惠看這裡👇
▻ 線上DM桌機板➜http://bddy.me/2oukpRt
▻ 線上DM手機版➜ http://bddy.me/2oukrJ5",5
0,166459533383697_1701180743244894,7,255,video_direct_response,166459533383697,2017-04-22T09:00:00+0000,"【IG搶先報】
和小編一起使用電子帳單
讓每個月打開帳單的時刻
都充滿了愛與和平
#422地球日 #E起救地球
#關心地球也要關心中華電信IG
#申請電子帳單請點我→https://goo.gl/RdlVje
#追蹤IG請點我→https://www.instagram.com/cht_official/",12
10,156711121097246_1001699229931760,10,507,video_inline,156711121097246,2017-02-23T07:56:22+0000,"「30公分」是人際間的親密距離 
但是，你有自信在這麼近的距離開口與人說話嗎? 

Janet Hsieh 謝怡芬再次展開街頭突擊，挑戰大家的30公分親密距離! 

看影片拿新上市 #高露潔全效口氣健康專家，加贈高露潔「30公分親密距離」限量特製尺！ 
留言分享你的近距離口氣尷尬事，將由高露潔代言人Janet 選出最幽默口氣尷尬事，名額只有兩名! 

【口氣盃】有獎徵文留言方式 :
step1. 按「讚」加入Colgate 高露潔您的口腔保健專家粉絲
step2. 分享影片，＠好友並留言分享口氣尷尬事! 

粉絲團限定現金折扣卷：https://goo.gl/7f1E29 

#高露潔全效口氣健康專家 #提升口氣自信  #有齒度好口氣好關係",31
0,144966305545387_1442483992460272,0,96,photo,144966305545387,2017-04-24T02:00:00+0000,"軍綠色表面是今年的大流行，配上#SISTEM51 IRONY #51號星球 自動機械錶 設計，生火到不行 😎😱👽👾🤖

最流行＋CP最高規格，不敗對不起自己：http://swat.ch/2pm4B1fTW

#Swatch #SISTEM51",4
0,121641016343_10154630881716344,1,55,photo,121641016343,2017-05-26T07:00:03+0000,"連、假、模、式、已開啟！
靠窗座位 ✔️ 旅遊歌單 ✔️ 機票護照 ✔️ 
當然還有 #八小時輕新紓壓水雲霧 任何時刻都要水💧～
你呢？跟我分享一下連假要去哪吧！ ✈️",4
2208,616864385019829_1485420914830834,2973,6560,photo,616864385019829,2017-05-16T08:55:23+0000,"#OralB 小編送禮 🔉【分享本文並留言抽電動牙刷】

你的刷頭使用超過三個月了嗎？快快到康是美囤貨吧！
健康笑容從口腔保養做起！
電動牙刷首選🥇全球牙醫第一推薦牙刷品牌^
Oral-B幫你打造健康笑容，關鍵就在✨圓形刷頭✨潔齒神器！

1⃣ 特有小巧圓頭完整包覆牙齒 ►有效清潔最高達2倍牙縫間牙菌斑
2⃣ 刷頭齊全符合各種口腔需求► 每日清潔／深入清潔／敏感型／美白需求，皆有搭配適用刷頭

完美健康笑顏上手！
5/17-6/13活動期間內大放送回饋～～趕快行動 ⚡

✔ 刷頭全面88折➠ 康是美獨家優惠
✔ 抽 Oral-B 電動牙刷➠ 分享本文並留言「# 我來康是美買歐樂B電動牙刷／刷頭方便又優惠」，即有機會獲得

*贈品為 PRO2000電動牙刷*1台(市價$3,790)，6/16(五)於粉絲團此篇PO文下方公告幸運得獎者
^根據P&G委託獨立市場研究機構於2015年4月-2016年6月對全球有代表性的牙醫調查結果",2848
0,243814185643053_1491120534245739,0,101,video_inline,243814185643053,2017-04-09T03:47:10+0000,"天氣超好的週日，熱情的Subway girl一樣在終點線為大家加油！
世界地球日路跑活動圓滿開心結束，謝謝參與的粉絲朋友們！
讓我們繼續健康動吃動😘😘

#Subway攤位下次見
#有人和Subwaygirl照到相嗎
#還不快分享羨慕死大家",0
0,131580750222123_1385209908192528,4,7,photo,131580750222123,2017-04-30T11:31:29+0000,"大狼，屬於自己的格調！

照片來源：SB300大野狼騎士團

#SYM #三陽機車 #motor #SB300CR #94帥 #檔車魂不滅 #屬於自己的格調",5
1,77322222971_10154748564447972,1,34,photo,77322222971,2017-05-27T10:32:40+0000,最強賽事降臨!!,0
0,168905319859817_1297656773651327,0,32,new_album,168905319859817,2017-04-20T03:04:17+0000,"For woman, How to wear summer style? Right this way.《Pink line》",2
16,361275804011578_828384987300655,20,665,photo,361275804011578,2017-03-14T11:27:54+0000,"《2017, 一起幸福！Instagram留言抽巧克力禮盒》

成為台北文華東方酒店 (@mo_tpe) Instagram粉絲並於Instagram活動貼文下留言告訴我們：「2017，我想和@_______ #一起幸福！」就有機會獲得 #文華餅房 甜蜜巧克力禮盒乙盒(9入)！

今年 #台北文華東方 首度與Jo Malone London聯名攜手合作，推出2017 #一起幸福 婚宴專案，在全台最頂級的酒店舉辦您的 #夢想婚宴，再享 #文華東方 X #JoMalone London專屬禮遇！2017年4月15日 台北文華東方 #婚禮體驗展，牽起她的手，輕聲告訴她，#一起幸福 吧！

<注意事項>
活動細節條款依據臉書公布內容👉🏻http://mohgsocial.com/Ovr2309T6sq

<抽獎時間>
2017年4月3日公佈幸運得獎人共五名。

Become our Instagram follower and share with us: “@________ I can’t wait to spend the rest of my life with you.” by commenting below the Instagram post, and get a chance to win a box of chocolate (9-piece) from The Mandarin Cake Shop. 

In collaboration with Jo Malone London this year, celebrate your wedding in style at Mandarin Oriental, Taipei. A once in a lifetime opportunity to indulge in the exclusive offer by Mandarin Oriental, Taipei X #JoMalone London. Join our #WeddingFair on 15 April 2017 and transform your #dreamwedding into a splendid reality! 

<Lucky Draw> 
Five lucky winners to be announced on 3 April 2017. 

<Attention>
Terms & Conditions in accordance with our Facebook fan page 👉🏻http://mohgsocial.com/Ovr2309T6sq",42
2,338609223165_10155062099763166,5,429,video_inline,338609223165,2017-03-06T04:30:00+0000,"｜VOLVO 60 車系迎新高峰會II｜
站上高峰處，低看雲起時，VOLVO 60車系 迎新高峰會，首波熱銷優惠再加碼！
─ V60 D4 運動版 ─ 現金價152萬起，邀您快意入主領先智能安全，坐享北歐優雅設計與純淨舒適科技！
◾了解更多：https://goo.gl/XWPq5p 　
◾預約試駕：https://goo.gl/QedyPQ
#Volvo #VolvoTW #S60 #V60 #XC60 #V60CrossCountry",16
0,259407140820188_1323114497782775,1,128,photo,259407140820188,2017-03-22T03:55:56+0000,"【2017日本櫻花前線預報 ~福井】
福井賞櫻最佳時期預報:4月2日~4月7日
福井市富有悠久歷史的足羽神社內，有一顆樹齡超過350年的垂櫻。每年這個時節，神社都會點燈讓遊客們能盡情欣賞夜櫻(Yozakura)  。 賞櫻季節前往日本旅遊時，推薦您到福井市的賞櫻名所逛一逛，體驗夜晚裡賞櫻花的另一種感受。 (照片由JNTO提供)
馬上計畫您的完美飛行:  http://ana.ms/2mhY4DJ",5
0,1070545629682214_1423199517750155,0,26,share,1070545629682214,2017-04-06T01:31:39+0000,"#[航班異常通知]
由於天候因素,航班將延後或(取消)
若您是搭乘真航空班機
出發前請再次上網確認該班機動態

電腦版網頁▶ http://www.jinair.com/RSVInternational/FlightInfo.aspx
手機版網頁▶ https://goo.gl/eVY78k",1
0,344867628859850_1523330577680210,0,16,share,344867628859850,2017-03-26T13:00:00+0000,"最近似乎有很多圖案T的曝光
它會不會是最新一波的潮流呢？
就讓我們先參考韓國的流行穿搭術！",0
8,148444015166064_1567492189927899,43,114,video_share_youtube,148444015166064,2017-05-08T04:00:00+0000,"會呼吸的CC 讓你走到哪都不怕😊 #限時抽獎
✔️長效防護 ✔️清爽無油 ✔️美白校色
▶ 阻隔空氣中汙染粒子
▶ 阻擋UVA、UVB、紅外線對肌膚的傷害
✔️獨創無油配方 ✔️水感親膚質地
▶ 帶給肌膚會呼吸般的清爽舒適
😉把握最後母親節優惠，手刀帶回家 https://goo.gl/MjPmlx

📣即時起至5/14，至YOUTUBE連結下方留言「我要碧兒泉史上最強CC霜」，就有機會獲得「超清爽防護亮白CC隔離乳5ml」，共5位粉絲 🙌
#BIOTHERM #BlancTherapy #UltraCC",35
